Product Name,link,ean_value,Price,loja,brand,ListPrice,Departament,Category,SubCategory
Condicionador Pantene,,7500435154277,26.1,Condor,PANTENE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE PARA CABELOS,CONDICONADOR TOP
COXA C/SCOXA COPACOL S/O C/P CONG.KG,,59268,10.88,Condor,COPACOL,,ACOUGUE,FRANGO,FRANGO INATURA CONGELADO
Alho-poro Citrus Sabor,,7898150730075,4.59,Condor,CITRUS SABOR,,FRUTAS & HORTALICAS,FOLHAGENS EMBALADAS,ALHO PORO/SALSAO
MOCHILA YINS FUTEBOL JUVENIL,,7898720569135,99.0,Condor,YINS,,PAPELARIA/VIAGEM/LIVROS,PORTA MATERIAL ESCOLAR,MOCHILA ESCOLAR
MOCHILA YINS TACTEL TONS JUVENIL,,7898720569159,119.0,Condor,YINS,,PAPELARIA/VIAGEM/LIVROS,PORTA MATERIAL ESCOLAR,MOCHILA ESCOLAR
MOCHILA YINS CASUAL CRINKLE,,7898720567193,93.9,Condor,YINS,,PAPELARIA/VIAGEM/LIVROS,PORTA MATERIAL ESCOLAR,MOCHILA ESCOLAR
MOCHILA CONVOY CASUAL PIXEL,,7898720569548,67.9,Condor,YINS,,PAPELARIA/VIAGEM/LIVROS,PORTA MATERIAL ESCOLAR,MOCHILA ESCOLAR
Racao para Caes Balance,,7891515605322,119.0,Condor,BALANCE,,ANIMAIS,CAES-ALIMENTOS,CAO-AL.MAIS 10KG AD.PREM/ESPEC
Mix Organico Easy,,7896585196145,10.99,Condor,EASY,,FRUTAS & HORTALICAS,VERDURAS E LEGUMES PRONTOS,MIX DE FOLHAS
AZALEIA P14,,7896553640076,20.9,Condor,TIMLOG,,JARDINS,PLANTAS & FLORES,FLORES NATURAIS
Fralda Pampers Splashers,,7500435157513,41.9,Condor,PAMPERS,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE INFANTIL,FRALDA DESC.ESPECIAL TAMANHOS
Cebola,,7898624450133,4.79,Condor,DA NOSSA,,FRUTAS & HORTALICAS,VERDURAS & LEGUMES ORGANICOS,ABOBORA
Cebola,,7892857021184,4.79,Condor,DA NOSSA,,FRUTAS & HORTALICAS,VERDURAS & LEGUMES ORGANICOS,ABOBORA
BARRA PINATI NUTS S/GLUTEN MANHA 20G,,7898665681282,4.98,Condor,PINATI,,SAUDAVEIS,SEM GLUTEN,BARRA
CONDIC.TRESEMME RECONST.650ML,,7891150091238,28.61,Condor,TRESEMME,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE PARA CABELOS,CONDICIONADOR TOP PROM.
Condicionador TRESemme,,7891150091115,28.9,Condor,TRESEMME,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE PARA CABELOS,CONDICONADOR TOP
Creme de Tratamento TRESemme,,7891150091245,24.0,Condor,TRESEMME,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE PARA CABELOS,CREME TRATAMENTO TOP
PANETTONE CASA SUICA FTAS 1KG LA,,7897173091330,79.99,Condor,CASA SUICA,,PAES E BOLOS INDUSTRIALIZADOS,PANETTONES,PANETTONES TRAD.FRUTAS
PANETTONE CASA SUICA BOB ESPONJA 80G,,7897173011260,10.99,Condor,CASA SUICA,,PAES E BOLOS INDUSTRIALIZADOS,PANETTONES,PANETTONES TRAD.FRUTAS
COPA ALEGRA KG,,22712,105.05,Condor,ALEGRA,,"FRIOS,MASSAS E GORDUROSOS",FRIOS/EMBUTIDOS DEF-PECA MINI,COPA DEF.
SALAMINHO FRIMESA KG,,2882,102.9,Condor,FRIMESA,,"FRIOS,MASSAS E GORDUROSOS",CURADOS,SALAMINHO
Cha Leao,,7891098042248,14.39,Condor,MATTE LEAO,,SECA DOCE,CHAS FLORES E FRUTAS,CHA DE FLORES E FRUTAS
CONF.STRAFIT MICANGA CHOC.50G,,7896572400767,4.29,Condor,STRAFIT,,SECA DOCE,COBERTURAS E CONFEITOS,CONFEITO CHOCOLATE
Conjunto OX,,7908324400861,30.99,Condor,OX,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE PARA CABELOS,SHAMPOO TOP PROM.
Conjunto Elseve,,7899706188302,30.79,Condor,ELSEVE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE PARA CABELOS,SHAMPOO TOP PROM.
Bala Fini Smoofree,,7908228804420,9.99,Condor,FINI,,SECA LEVE,BOMBONIERE,BALA DE GELATINA
Oleo Bronzeador Cenoura & Bronze,,7896108560354,40.9,Condor,CENOURA E BRONZE,,PERFUMARIA/HIGIENE E BELEZA,ACESSORIOS PARA SOL,PROTETOR CORPORAL
PIRULITO PUSH POP JURASSIC WORLD 14G,,7798040462881,3.89,Condor,PUSH POP,,SECA LEVE,BOMBONIERE,PIRULITO
Creme Dental Colgate,,7891024041611,13.65,Condor,COLGATE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE BUCAL,CREME DENTAL SENSIVEL
Protetor Intimus Days,,7896007550463,6.39,Condor,INTIMUS,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE INTIMA,PROTETOR DIARIO
Protetor Intimus Days,,7896007550548,12.39,Condor,INTIMUS,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE INTIMA,PROTETOR DIARIO
Creme para Pentear Elseve,,7899706111621,20.79,Condor,ELSEVE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE PARA CABELOS,CREME P/PENTEAR TOP
BISC.MARILAN PIT STOP RECH.MISTO 91G,,7896003739671,3.86,Condor,PIT STOP,,SECA LEVE,BISCOITOS SALGADOS,BISCOITO PERSONAL RECHEADO
"AMAC.COMFORT CONC.OLEO DE LAV.1,5L",,7891150090903,36.19,Condor,COMFORT,,LIMPEZA,LIMPEZA DE ROUPA,"AMACIANTE CONC.ATE 1,5L"
CAPA DE FILE BOVINO RESERVA RESF.ENTREP.,,59312,28.25,Condor,CONDOR,,ACOUGUE,ENTREPOSTO TRASEIRO BOVINO,BOVINO S/OSSO ESPECIAL
BIFE BOVINO DE CHORIZO P/GRELHA,,42345,44.9,Condor,ENTREPOSTO,,ACOUGUE,ENTREPOSTO TRASEIRO BOVINO,BOVINO S/OSSO ESPECIAL
MACARRAO AO SUGO KG,,1496,24.39,Condor,ROTISSERIA,,ROTISSERIA,MASSAS,SIMPLES
Mousse Lacta,,7898161870920,23.89,Condor,LACTA,,CONGELADOS,SOBREMESA,SOBREMESA PETI GATEAU
PAO ARTESANO BISNAGUINHA NA CHAPA 300G,,7896002311687,11.15,Condor,PULLMAN,,PAES E BOLOS INDUSTRIALIZADOS,PAES BISNAGUINHA,PAES BISNAGUINHA TRADICIONAL
Pao Artesano Pullman,,7896002302197,9.99,Condor,PULLMAN,,PAES E BOLOS INDUSTRIALIZADOS,PAES BRANCO,PAES PREMIUM
Margarina Delicia,,7894904272952,8.79,Condor,DELICIA,,"FRIOS,MASSAS E GORDUROSOS",GORD.MARGARINA,"MARG,SABORIZADA"
Hamburguer Bovino Argus,,7908224700016,15.79,Condor,ARGUS,,CONGELADOS,HAMBURGUER,HAMBURGUER GOURMET
Escova Dental Colgate,,7891024035634,15.98,Condor,COLGATE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE BUCAL,ATACAREJO-ESCOVA DENTAL
CHOC.DIPLOKO SURPRISE ANIMAL 11G,,7898967923035,6.05,Condor,DIPLOKO,,SECA LEVE,BOMBONIERE,CHOC.CHECK STAND PREMIUM
PIRULITO DIPLOKO ZOMBIE NEON 10G,,7898967923554,3.2800000000000002,Condor,DIPLOKO,,SECA LEVE,BOMBONIERE,PIRULITO
Panettone Casa Suica,,7897173055400,29.99,Condor,CASA SUICA,,PAES E BOLOS INDUSTRIALIZADOS,PANETTONES,PANETTONES ESPECIAIS
Panettone Bauducco,,7891962061689,37.99,Condor,BAUDUCCO,,PAES E BOLOS INDUSTRIALIZADOS,PANETTONES,PANETTONES ESPECIAIS
BROCOLIS MACO UN,,413,5.59,Condor,Sem marca,,FRUTAS & HORTALICAS,FOLHAGENS,BROCOLI
Kibe Vegetal Plantplus Foods,,7899638357685,19.98,Condor,PLANTPLUS,,SAUDAVEIS,BASE VEGETAL,KIBE
Massa Instantanea Nissin,,7891079013793,2.55,Condor,NISSIN,,SECA LEVE,MASSAS & CIA,MASSA INSTANTANEA TRADICIONAL
Bebida Baly Kids,,7898080665133,4.79,Condor,BALY,,BEBIDAS FRIAS,SUCO PRONTO,INFANTIL
Creme De Leite Italac,,7898080640222,2.99,Condor,ITALAC,,SECA DOCE,LEITES CULINARIOS,CREME DE LEITE LIGHT
Sabonete Lux,,7891150090996,3.56,Condor,LUX,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE CORPORAL,SABONETE GLICERINADO
PROTETOR NIVEA FPS70 50ML GTS CREME FAC.,,4006000028187,52.85,Condor,NIVEA,,PERFUMARIA/HIGIENE E BELEZA,ACESSORIOS PARA SOL,PROTETOR FACIAL
LOMBO SUINO ALEGRA CONG.KG,,48545,21.95,Condor,ALEGRA,,ACOUGUE,SUINO,SUINO INATURA CONGELADO
COSTELA SUINA SULITA TEMP.RESF.KG,,52733,33.25,Condor,SULITA,,ACOUGUE,SUINO,SUINO TEMPERADO RESFRIADO
LINGUICA FRIGONOVAK FININHA KG,,71444,32.59,Condor,FRIGONOVAK,,ACOUGUE,LINGUICA,LINGUICA FINA RESFRIADA
Linguica Suina Aurora,,7891164004637,17.39,Condor,COOP.AURORA,,ACOUGUE,LINGUICA,LINGUICA SUINA CONGELADA
Iogurte Viv Vigor,,7896625210527,13.95,Condor,VIGOR,,LATICINIOS,FUNCIONAIS,FUNC.GARRAFAO
Iogurte Carolina,,7896691103877,7.99,Condor,CAROLINA,,LATICINIOS,IOGURTES,IOG.POLPA PEDACOS
Iogurte Yopro,,7891025115311,9.99,Condor,DANONE,,LATICINIOS,IOGURTES,IOG.PROTEICO INDIVIDUAL
Iogurte Ninho,,7891000261026,8.69,Condor,NESTLE IOGURTES,,LATICINIOS,MUNDO INFANTIL,INFANTIL BANDEJA
Iogurte Batavo,,7891097000638,2.09,Condor,BATAVO,,LATICINIOS,IOGURTES,IOG.POLPA PEDACOS
Iogurte Ninho,,7891000261484,3.39,Condor,NESTLE IOGURTES,,LATICINIOS,MUNDO INFANTIL,INFANTIL INDIVIDUAL
Bala Dori,,7896058595468,2.39,Condor,DORI,,SECA LEVE,BOMBONIERE,BALA DE GELATINA
Bala Fini,,7908228801634,2.79,Condor,FINI,,SECA LEVE,BOMBONIERE,BALA DE GELATINA
BALA HARIBO GELATINA MORANGUINHOS 75G,,7898629571697,6.49,Condor,HARIBO,,SECA LEVE,BOMBONIERE,BALA DE GELATINA
Queijo President Condor,,31966788,8.29,Condor,PRESIDENT,,FIAMBRERIA,ENTREPOSTO - FIAMBRERIA,QUEIJO MUSSARELA
Poulet Aurora,,7891164116798,11.29,Condor,COOP.AURORA,,"FRIOS,MASSAS E GORDUROSOS",FRIOS DEFUM/CURADOS/FATIADOS,PEITO PERU DEF.FAT.
Coxinha da Asa Copacol,,7891527066333,10.59,Condor,COPACOL,,ACOUGUE,FRANGO,FRANGO C/OSSO INATURA RESFRIAD
Palheta Bosch,,4047025127073,31.99,Condor,BOSCH,,FERRAGENS & FERRAMENTAS,ACESSORIOS P/AUTOMOVEIS,PALHETAS PREMIUM
Multi-inseticida Aerossol SBP,,7891035618567,14.66,Condor,SBP,,LIMPEZA,INSETICIDAS E REPELENTES,INSETICIDA AEROSSOL MULTI
Creme de Avela Nutella,,7898024397892,23.99,Condor,NUTELLA,,SECA DOCE,DOCES E GELEIAS,CREME DE AVELA E AMENDOIM
MOCHILA YINS EXECUTIVA CABO DE ACO,,7898720565229,159.0,Condor,YINS,,PAPELARIA/VIAGEM/LIVROS,PORTA MATERIAL ESCOLAR,MOCHILA ESCOLAR
SHAMPOO PROCAO PELOS CLAROS 500ML,,7897520009162,13.9,Condor,PROCAO,,ANIMAIS,CAES-HIGIENE E BELEZA,CAO-SHAMPOO/CONDICIONADOR
SHAMPOO PROCAO PELOS ESCUROS 500ML,,7897520011622,13.9,Condor,PROCAO,,ANIMAIS,CAES-HIGIENE E BELEZA,CAO-SHAMPOO/CONDICIONADOR
DESINF.PROCAO CLASSIC PLUS LAV.2L,,7897520009230,18.9,Condor,PROCAO,,ANIMAIS,CAES-HIGIENE E BELEZA,CAO-DESINFETANTES
LIMPA AR CONDIC.PROAUTO BREEZE CAR 300ML,,7898645220067,35.9,Condor,PROAUTO,,FERRAGENS & FERRAMENTAS,LIMPEZA DE AUTO/ACABAMENTO,LIMPA AR CONDICIONADO
BEB.LACTEA NESCAFE LATTE 270ML,,7891000389171,6.35,Condor,NESTLE,,LEITE,BEB.LACTEA AROMATIZADA,BEB.LACTEA AROM.IND.
AVE KIDELLI TEMP.CONG.KG,,59930,17.83,Condor,KIDELLI,,ACOUGUE,FRANGO,AVE SAZONAL
TORRADA MARILAN MAGIC TOAST INTEG.110G,,7896003739343,6.15,Condor,MAGIC TOAST,,SECA LEVE,TORRADAS,TORRADA INTEGRAL ATE 199G
Refrigerante Fanta,,7894900095104,3.17,Condor,FANTA,,BEBIDAS FRIAS,REFRIGERANTES,REFRIG.LATA
Purificador de Ar Aerossol Bom Ar,,7891035325618,15.24,Condor,BOM AR,,LIMPEZA,BANHEIRO,PURIFICADOR AERO PROM.
Copa Alegra,,7898290435984,12.15,Condor,ALEGRA,,"FRIOS,MASSAS E GORDUROSOS",FRIOS DEFUM/CURADOS/FATIADOS,COPA DEF.FAT.
Salame Alegra,,7898290435953,10.45,Condor,ALEGRA,,"FRIOS,MASSAS E GORDUROSOS",FRIOS DEFUM/CURADOS/FATIADOS,SALAME FAT.
Ovos Caipiras Label Rouge,,7898083070880,21.19,Condor,LABEL ROUGE,,GRANJEIROS,OVOS,OVOS CAIPIRA
Iogurte Danone,,7891025121916,13.99,Condor,DANONE,,LATICINIOS,IOGURTES,IOG.POLPA GARRAFA FAMILIAR
Iogurte Batavo Camadas,,7891097103780,2.25,Condor,BATAVO,,LATICINIOS,IOGURTES,IOG.POLPA BICAMADAS
BARRA NUTRY PROTEIN COOKIES CREAM 30G,,7891331018306,4.57,Condor,NUTRY,,SAUDAVEIS,SUPLEMENTOS,BARRA PROTEICA
Cesta de Natal Prosperidade,,7898445432721,67.9,Condor,CESTA NATAL,,SECA PESADA,CESTAS,CESTA DE NATAL IGUACU
BALDE CIPLA SORT.17L,,7896050321379,21.9,Condor,CIPLA,,CASA & UTILIDADES,LAVANDERIA BALDES,LAV-BALDE ACIMA DE 10 LITROS
QUEIJO BOM DESTINO BUFALA KG,,52092,102.85,Condor,BOM DESTINO,,LATICINIOS,QUEIJO BUFALA,QUEIJO RICOTA
Leite em Po Tirol,,7896256603743,12.99,Condor,TIROL,,SECA DOCE,LEITE EM PO,INTEGRAL/INSTANTANEO SACHE
Ovos Brancos Marutani,,7898019061203,9.98,Condor,MARUTANI,,GRANJEIROS,OVOS,OVOS PREMIUM BRANCO
CHOC.EM PO GUIMARAES ZERO 50% CACAU 200G,,7896775102741,13.25,Condor,GUIMARAES,,SAUDAVEIS,ZERO ACUCAR,CHOCOLATES
CHOC.EM PO GUIMARAES ZERO 70% CACAU 200G,,7896775102758,15.28,Condor,GUIMARAES,,SAUDAVEIS,ZERO ACUCAR,CHOCOLATES
Creme para Pentear TRESemme,,7891150058972,14.9,Condor,TRESEMME,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE PARA CABELOS,CREME P/PENTEAR TOP
QUEIJO CRIOULO MINAS PADRAO KG,,7238,83.95,Condor,CRIOULO,,LATICINIOS,QUEIJO MINAS,QUEIJO MINAS PADRAO
QUEIJO TEIXEIRA MINAS PADRAO KG,,62008,63.85,Condor,TEIXEIRA,,LATICINIOS,QUEIJO MINAS,QUEIJO MINAS PADRAO
TORTA M.FLORA DE RICOTA KG,,1168,49.9,Condor,PADARIA,,CONFEITARIA,CONFEITARIA,TORTAS
TORTA M.FLORA DE COCO KG,,15301,49.9,Condor,PADARIA,,CONFEITARIA,CONFEITARIA,TORTAS
BISC.CAROLINA KG,,15509,34.99,Condor,PADARIA,,CONFEITARIA,CONFEITARIA,BISCOITO DOCE
PAO CASEIRO KG,,15820,14.9,Condor,PADARIA,,PADARIA,PAES,PAO ESPECIAL
ARROZ A GREGA KG,,2240,36.49,Condor,ROTISSERIA,,ROTISSERIA,LEGUMES & CEREAIS,COZIDO
LIMA PERSIA KG,,15943,8.99,Condor,Sem marca,,FRUTAS & HORTALICAS,FRUTAS CITRICAS,LARANJA PERCIA
AIPIM/MANDIOCA KG,,1700,2.79,Condor,Sem marca,,FRUTAS & HORTALICAS,TUBERCULOS,AIPIM/MANDIOCA
BATATA BRANCA KG,,3360,3.67,Condor,Sem marca,,FRUTAS & HORTALICAS,TUBERCULOS,BATATAS
RABO SUINO FRIMESA SALGADO KG,,4985,30.99,Condor,FRIMESA,,FIAMBRERIA,SALGADOS & DEFUMADOS,RABO SUINO SALGADO
LINGUICA FRIMESA CALAB.DEF.KG,,5012,23.99,Condor,FRIMESA,,FIAMBRERIA,SALGADOS & DEFUMADOS,LINGUICA CALBRESA DEFUM.
Morcela Excelsior,,7896610906633,7.39,Condor,EXCELSIOR,,"FRIOS,MASSAS E GORDUROSOS",SALSICHAO,MORCELA
PEITO DE PERU SADIA TEMP.,,17190,63.49,Condor,SADIA,,ACOUGUE,FRANGO,AVE SAZONAL
MELAO ESPANHOL KG,,17336,3.9699999999999998,Condor,Sem marca,,FRUTAS & HORTALICAS,MELAO,MELAO AMARELO
LOMBO SUINO SADIA TEMP.CONG.KG,,17510,39.99,Condor,SADIA,,ACOUGUE,SUINO,SUINO SAZONAL
BOLO DE LARANJA TIRAS KG,,67768,39.9,Condor,PADARIA,,CONFEITARIA,CONFEITARIA,BOLO CREMOSO
REST.ALMOCO P/KILO,,36603,59.9,Condor,ROTISSERIA,,ROTISSERIA,RESTAURANTE,ALMOCO POR KILO
PAO PORTUGUES KG,,17725,26.9,Condor,PADARIA,,PADARIA,PAES,PAO ESPECIAL
PAO SIRIO KG,,3346,14.99,Condor,PADARIA,,PADARIA,PAES,PAO ESPECIAL
SALAME FRIMESA ITALIANO KG,,18319,102.9,Condor,FRIMESA,,"FRIOS,MASSAS E GORDUROSOS",CURADOS,SALAME ITALIANO
SALAME FRIMESA MILANO KG,,18326,102.9,Condor,FRIMESA,,"FRIOS,MASSAS E GORDUROSOS",CURADOS,SALAME MILANO
LOMBO SUINO PERDIGAO TEMP.CONG.KG,,3711,36.99,Condor,PERDIGAO,,ACOUGUE,SUINO,SUINO SAZONAL
PIZZA CONDOR PRESUNTO KG,,7726,34.9,Condor,CONDOR,,FIAMBRERIA,PIZZA,PIZZA SALGADA
BOLO CONDOR RECH.MOUSSE DE LIMAO KG,,20510,59.9,Condor,PADARIA,,CONFEITARIA,CONFEITARIA,BOLOS RECHEADOS
SONHO C/NATA KG,,4022,39.9,Condor,PADARIA,,CONFEITARIA,CONFEITARIA,SONHOS
LOMBO SUINO PAMPLONA TEMP.RESF.KG,,11204,29.55,Condor,PAMPLONA,,ACOUGUE,SUINO,SUINO TEMPERADO RESFRIADO
Milho de Pipoca para Micro-ondas Yoki,,7891095100934,3.99,Condor,YOKI,,SECA PESADA,GRAOS & CEREAIS,MILHO PIPOCA MICROONDAS SALG.
Lentilha Jandira,,7896291901224,10.15,Condor,JANDIRA,,SECA PESADA,GRAOS & CEREAIS,LENTILHA
Grao-de-bico Zaeli,,7896183901479,19.49,Condor,ZAELI,,SECA PESADA,GRAOS & CEREAIS,GRAO DE BICO
Fuba Campo Largo,,7896363400044,4.59,Condor,CAMPO LARGO,,SECA PESADA,FARINACEOS,FUBA DE MILHO AMARELA
Polenta Kipolenta Yoki,,7891095200207,7.39,Condor,YOKI,,SECA PESADA,FARINACEOS,PREPARO PARA POLENTA
Maionese Hellmanns,,7894000050027,8.05,Condor,HELLMANNS,,SECA SALGADA,MOLHOS,MAIONESE TRADICIONAL POTE
Tempero Sazon,,7891132019403,5.39,Condor,SAZON,,SECA SALGADA,CONDIM.PRONTOS-REALCADORES,REALCADOR
Bala de Banana Bananina,,7896960300129,8.55,Condor,BANANINA,,SAUDAVEIS,GONDOLA DO AGRICULTOR,PRODUTOS DA GONDOLA AGRICULTOR
Pimenta-do-reino Strafit,,7896572400309,10.99,Condor,Sem marca,,SECA SALGADA,TEMPEROS NATURAIS-PIMENTAS,PIMENTA PRETA
Erva-mate Sao Mateus,,7896284700025,14.19,Condor,SAO MATEUS,,SECA DOCE,ERVAS MATE,ERVA MATE TRADICIONAL 1KG
Cafe Native,,7898206501161,19.49,Condor,NATIVE,,SAUDAVEIS,ORGANICOS,CAFE
Conjunto Tra La La Kids,,7896115703706,29.99,Condor,TRALALA,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE INFANTIL,CONJUNTO PROMOCIONAL
Formula Infantil Aptanutri,,7891025107910,70.9,Condor,APTAMIL,,SAUDAVEIS,LEITE EM PO,FORMULA INFANTIL BASICA
Garrafa Personal Termolar,,7891023542447,42.9,Condor,TERMOLAR,,CASA & UTILIDADES,UTENSILIOS TERMICOS,G.TERMICA ROLHA 500ML
Garrafa Personal Termolar,,7891023554211,42.9,Condor,TERMOLAR,,CASA & UTILIDADES,UTENSILIOS TERMICOS,G.TERMICA ROLHA 500ML
Garrafa Personal Termolar,,7891023566757,42.9,Condor,TERMOLAR,,CASA & UTILIDADES,UTENSILIOS TERMICOS,G.TERMICA ROLHA 500ML
Azeitona Verde Vale Fertil,,7896272004203,7.29,Condor,VALE FERTIL,,SECA SALGADA,CONSERVAS/VEGETAIS,AZEITONA SEM CAROCO
Cominho em Po Strafit,,7896572400422,6.29,Condor,Sem marca,,SECA SALGADA,TEMPEROS NATURAIS-PIMENTAS,COMINHO/PIMENTA
Tempero Baiano Strafit,,7896572400453,2.89,Condor,Sem marca,,SECA SALGADA,TEMPEROS NATURAIS,BAIANO
CHESTER PERDIGAO ASSA FACIL KG,,39376,34.49,Condor,PERDIGAO,,ACOUGUE,FRANGO,AVE SAZONAL
Shampoo Clear,,7891150014121,34.19,Condor,CLEAR,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE PARA CABELOS,SHAMPOO ANTI-CASPA
Gelatina Bretzke,,7896072048995,1.85,Condor,BRETZKE,,SECA DOCE,SOBREMESAS A PREPARAR,GELATINA PO
Cafeteira Britania CP30,,7891356048135,186.9,Condor,BRITANIA,,ELETROPORTATEIS,BUFFET,CAFETEIRA
Repelente Natural Nutriplast,,7896403204830,28.9,Condor,NUTRIPLAN,,JARDINS,TRATAMENTOS,DIVERSOS DO GRUPO 343
Gel Dental Condor,,7891055538319,7.79,Condor,CONDOR SA,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE INFANTIL,CREME DENTAL P/BEBE/KIDS
Gel Lubrificante Jontex,,7896222720528,25.4,Condor,JONTEX,,PERFUMARIA/HIGIENE E BELEZA,INTIMIDADE A DOIS,LUBRIFICANTE
File de Merluza Copacol,,7891527055078,56.9,Condor,COPACOL,,CONGELADOS,PEIXE,PEIXE FILE
Racao para Caes Premium Condor,,7898445000609,16.9,Condor,CONDOR,,ANIMAIS,CAES-ALIMENTOS,CAO-AL.ATE 1KG FILHOTE INTERM.
Creme Dental Sensodyne,,7896015525583,17.99,Condor,SENSODYNE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE BUCAL,CREME DENTAL SENSIVEL
Cera Liquida Perfumada Girando Sol,,7896404600532,8.99,Condor,GIRANDO SOL,,LIMPEZA,CASA,CERA LIQUIDA
Salada com Atum Gomes da Costa,,7891167014015,11.99,Condor,GOMES DA COSTA,,SECA SALGADA,PEIXES ENLATADOS,MOLHOS/SALADAS
Limpa Vidro Mr. Musculo,,7894650003374,8.98,Condor,MR MUSCULO,,LIMPEZA,CASA,LIMPADOR DE VIDRO REFIL/SQUEEZ
Limpador Mr. Musculo,,7894650001707,16.29,Condor,MR MUSCULO,,LIMPEZA,COZINHA,DESENG.REFIL
Isqueiro Bic Mini,,70330638341,13.9,Condor,BIC,,PAPELARIA/VIAGEM/LIVROS,TABACARIA,ISQUEIROS
Chiclete Trident,,7895800430002,2.75,Condor,TRIDENT,,SECA LEVE,BOMBONIERE,CHICLETE CHECK STAND
Pastilha Tic Tac,,78605831,3.09,Condor,TIC TAC,,SECA LEVE,BOMBONIERE,PASTILHA CHECK STAND
Antisseptico Bucal Listerine,,7891010974312,24.59,Condor,LISTERINE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE BUCAL,KIT ENXAGUATORIO
Biscoito Recheado Trakinas,,7622210592668,2.99,Condor,TRAKINAS,,SECA LEVE,BISCOITOS DOCES,BISCOITO RECHEADO
Batata Ruffles,,7892840253646,15.99,Condor,RUFFLES,,SECA LEVE,SALGADINHOS,BATATA CHIPS
Cafeteira Britania CP15,,7891356048098,138.9,Condor,BRITANIA,,ELETROPORTATEIS,BUFFET,CAFETEIRA
Talco Tenys Pe,,7896020160083,13.99,Condor,TENYS PE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE CORPORAL,TALCO P/PES ANTISSEPTICO
Formula Infantil Aptamil 2,,7891025107897,71.9,Condor,APTAMIL,,SAUDAVEIS,LEITE EM PO,FORMULA INFANTIL BASICA
Sabao Liquido Brilhante,,7891150020672,33.9,Condor,BRILHANTE,,LIMPEZA,LIMPEZA DE ROUPA,"SABAO LIQ.MED.PERFOR,2.1L A 3L"
Bifinho Keldog,,7896273807735,31.9,Condor,KELCO,,ANIMAIS,CAES-ALIMENTOS,CAO-PETISCOS MAIS 350G
Fosforo Parana,,7896080900216,3.95,Condor,Sem marca,,CASA & UTILIDADES,FOSFOROS E VELAS,FVL-FOSFORO
Desodorante Aerossol Nivea,,4005808662388,18.49,Condor,NIVEA,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE CORPORAL,DESOD.FEM.AEROSOL
Po para Preparo Muky,,7896072006032,7.99,Condor,MUKY,,SECA DOCE,ACHOCOLATADOS,SHAKE/VITAMINA
Margarina Claybom,,7891515901059,5.99,Condor,CLAYBOM,,"FRIOS,MASSAS E GORDUROSOS",GORD.MARGARINA,MARG.CREMOSA TRAD.
Torrada Bauducco,,7891962053202,3.69,Condor,BAUDUCCO,,SECA LEVE,TORRADAS,TORRADA INTEGRAL ATE 199G
Molho Predilecta,,7896292309555,6.69,Condor,Sem marca,,SECA SALGADA,MOLHOS,MOLHO BRANCO
Balao Alegria&Festa,,7898446280031,19.89,Condor,ALEGRIA&FESTA,,CASA & UTILIDADES,ARTIGOS P/FESTA,FES-BALAO
Vela Alegria&Festa,,7898514801045,8.45,Condor,ALEGRIA&FESTA,,CASA & UTILIDADES,ARTIGOS P/FESTA,FES-VELA ANIVERSARIO DIVERSAS
Vela Alegria&Festa,,7898446286996,12.9,Condor,ALEGRIA&FESTA,,CASA & UTILIDADES,ARTIGOS P/FESTA,FES-VELA ANIVERSARIO DIVERSAS
Garfo Alegria&Festa,,7898446282929,2.05,Condor,ALEGRIA&FESTA,,CASA & UTILIDADES,ARTIGOS P/FESTA,FES-TALHERES DESCARTAVEIS
Forminha de Papel Alegria&Festa,,7898446281861,4.19,Condor,ALEGRIA&FESTA,,CASA & UTILIDADES,ARTIGOS P/FESTA,FES-FORMINHA E COPINHO
PERNIL SUINO ALEGRA DEF.KG,,41447,18.52,Condor,ALEGRA,,FIAMBRERIA,SALGADOS & DEFUMADOS,BACON MANTA
Flocos de Arroz Santo Antonio,,7897685915414,6.78,Condor,SANTO ANTONIO,,SAUDAVEIS,ORGANICOS,SNACKS
Papel Higienico Duetto,,7896026800709,20.69,Condor,DUETTO,,LIMPEZA,DERIVADOS DE PAPEL,PAPEL HIG.FD ATE 12 ROLOS
